SKU Code,Design No.,Stock,Category,Size,Color
J0419-TP-L,J0419,34.0,TOP,L,MAROON
J0419-TP-M,J0419,22.0,TOP,M,MAROON
J0419-TP-S,J0419,20.0,TOP,S,MAROON
J0419-TP-XL,J0419,40.0,TOP,XL,MAROON
J0419-TP-XS,J0419,21.0,TOP,XS,MAROON
J0419-TP-XXL,J0419,41.0,TOP,XXL,MAROON
J0419-TP-XXXL,J0419,23.0,TOP,XXXL,MAROON
J0420-TP-L,J0420,21.0,TOP,L,PINK
J0420-TP-M,J0420,12.0,TOP,M,PINK
J0420-TP-S,J0420,23.0,TOP,S,PINK
J0420-TP-XL,J0420,34.0,TOP,XL,PINK
J0420-TP-XS,J0420,22.0,TOP,XS,PINK
J0420-TP-XXL,J0420,32.0,TOP,XXL,PINK
J0420-TP-XXXL,J0420,31.0,TOP,XXXL,PINK
J0421-TP-L,J0421,50.0,TOP,L,TEAL
J0421-TP-M,J0421,46.0,TOP,M,TEAL
J0421-TP-S,J0421,46.0,TOP,S,TEAL
J0421-TP-XL,J0421,53.0,TOP,XL,TEAL
J0421-TP-XS,J0421,45.0,TOP,XS,TEAL
J0421-TP-XXL,J0421,42.0,TOP,XXL,TEAL
J0429-DR-L,J0429,49.0,DRESS,L,PEACH
J0429-DR-M,J0429,65.0,DRESS,M,PEACH
J0429-DR-S,J0429,66.0,DRESS,S,PEACH
J0429-DR-XL,J0429,48.0,DRESS,XL,PEACH
J0429-DR-XS,J0429,43.0,DRESS,XS,PEACH
J0429-DR-XXL,J0429,72.0,DRESS,XXL,PEACH
J0429-DR-XXXL,J0429,52.0,DRESS,XXXL,PEACH
J0430-DR-L,J0430,70.0,DRESS,L,SEA GREEN
J0430-DR-M,J0430,69.0,DRESS,M,SEA GREEN
J0430-DR-S,J0430,72.0,DRESS,S,SEA GREEN
J0430-DR-XL,J0430,71.0,DRESS,XL,SEA GREEN
J0430-DR-XS,J0430,58.0,DRESS,XS,SEA GREEN
J0430-DR-XXL,J0430,73.0,DRESS,XXL,SEA GREEN
J0430-DR-XXXL,J0430,57.0,DRESS,XXXL,SEA GREEN
J0431-DR-L,J0431,49.0,DRESS,L,BLUE
J0431-DR-M,J0431,51.0,DRESS,M,BLUE
J0431-DR-S,J0431,61.0,DRESS,S,BLUE
J0431-DR-XL,J0431,58.0,DRESS,XL,BLUE
J0431-DR-XS,J0431,54.0,DRESS,XS,BLUE
J0431-DR-XXL,J0431,63.0,DRESS,XXL,BLUE
J0431-DR-XXXL,J0431,52.0,DRESS,XXXL,BLUE
J0432-DR-L,J0432,50.0,DRESS,L,PEACH
J0432-DR-M,J0432,24.0,DRESS,M,PEACH
J0432-DR-S,J0432,48.0,DRESS,S,PEACH
J0432-DR-XL,J0432,25.0,DRESS,XL,PEACH
J0432-DR-XS,J0432,50.0,DRESS,XS,PEACH
J0432-DR-XXL,J0432,25.0,DRESS,XXL,PEACH
J0432-DR-XXXL,J0432,50.0,DRESS,XXXL,PEACH
J0433-DR-L,J0433,20.0,DRESS,L,YELLOW
J0433-DR-M,J0433,20.0,DRESS,M,YELLOW
J0433-DR-S,J0433,20.0,DRESS,S,YELLOW
J0433-DR-XL,J0433,20.0,DRESS,XL,YELLOW
J0433-DR-XS,J0433,24.0,DRESS,XS,YELLOW
J0433-DR-XXL,J0433,20.0,DRESS,XXL,YELLOW
J0433-DR-XXXL,J0433,20.0,DRESS,XXXL,YELLOW
J0434-DR-L,J0434,45.0,DRESS,L,WHITE
J0434-DR-M,J0434,56.0,DRESS,M,WHITE
J0434-DR-S,J0434,60.0,DRESS,S,WHITE
J0434-DR-XL,J0434,61.0,DRESS,XL,WHITE
J0434-DR-XS,J0434,48.0,DRESS,XS,WHITE
J0434-DR-XXL,J0434,57.0,DRESS,XXL,WHITE
J0434-DR-XXXL,J0434,43.0,DRESS,XXXL,WHITE
J0435-DR-L,J0435,20.0,DRESS,L,PINK
J0435-DR-M,J0435,19.0,DRESS,M,PINK
J0435-DR-S,J0435,19.0,DRESS,S,PINK
J0435-DR-XL,J0435,20.0,DRESS,XL,PINK
J0435-DR-XS,J0435,20.0,DRESS,XS,PINK
J0435-DR-XXL,J0435,19.0,DRESS,XXL,PINK
J0435-DR-XXXL,J0435,20.0,DRESS,XXXL,PINK
J0436-DR-M,J0436,20.0,DRESS,M,SKY BLUE
J0436-DR-S,J0436,29.0,DRESS,S,SKY BLUE
J0436-DR-XL,J0436,20.0,DRESS,XL,SKY BLUE
J0436-DR-XS,J0436,20.0,DRESS,XS,SKY BLUE
J0436-DR-XXL,J0436,11.0,DRESS,XXL,SKY BLUE
J0436-DR-XXXL,J0436,19.0,DRESS,XXXL,SKY BLUE
JAN8601-KR-L,JAN8601,1.0,KURTA,L,WHITE
JAN8601-KR-M,JAN8601,1.0,KURTA,M,WHITE
JAN8601-KR-S,JAN8601,1.0,KURTA,S,WHITE
JAN8601-KR-XL,JAN8601,2.0,KURTA,XL,WHITE
JAN8601-KR-XXL,JAN8601,0.0,KURTA,XXL,WHITE
JAN8602-KR-L,JAN8602,4.0,KURTA,L,NAVY BLUE
JAN8602-KR-M,JAN8602,4.0,KURTA,M,NAVY BLUE
JAN8602-KR-S,JAN8602,2.0,KURTA,S,NAVY BLUE
JAN8602-KR-XL,JAN8602,3.0,KURTA,XL,NAVY BLUE
JAN8602-KR-XXL,JAN8602,1.0,KURTA,XXL,NAVY BLUE
JAN8603-DR-L,JAN8603,1.0,DRESS,L,LIGHT PINK
JAN8603-DR-M,JAN8603,1.0,DRESS,M,LIGHT PINK
JAN8603-DR-S,JAN8603,1.0,DRESS,S,LIGHT PINK
JAN8603-DR-XL,JAN8603,3.0,DRESS,XL,LIGHT PINK
JAN8603-DR-XXL,JAN8603,0.0,DRESS,XXL,LIGHT PINK
JAN8604-KR-L,JAN8604,6.0,DRESS,L,SKY BLUE
JAN8604-KR-M,JAN8604,5.0,DRESS,M,SKY BLUE
JAN8604-KR-S,JAN8604,2.0,DRESS,S,SKY BLUE
JAN8604-KR-XL,JAN8604,8.0,DRESS,XL,SKY BLUE
JAN8604-KR-XXL,JAN8604,2.0,DRESS,XXL,SKY BLUE
JAN8605-KR-NP-L,JAN8605,3.0,SET,L,GREEN
JAN8605-KR-NP-M,JAN8605,4.0,SET,M,GREEN
JAN8605-KR-NP-S,JAN8605,3.0,SET,S,GREEN
JAN8605-KR-NP-XL,JAN8605,4.0,SET,XL,GREEN
JAN8605-KR-NP-XXL,JAN8605,4.0,SET,XXL,GREEN
JAN8606-TP-L,JAN8606,5.0,TOP,L,RED
JAN8606-TP-M,JAN8606,5.0,TOP,M,RED
JAN8606-TP-S,JAN8606,2.0,TOP,S,RED
JAN8606-TP-XL,JAN8606,6.0,TOP,XL,RED
JAN8606-TP-XXL,JAN8606,5.0,TOP,XXL,RED
JAN8607-TP-L,JAN8607,0.0,TOP,L,SKY BLUE
JAN8607-TP-M,JAN8607,0.0,TOP,M,SKY BLUE
JAN8607-TP-S,JAN8607,0.0,TOP,S,SKY BLUE
JAN8607-TP-XL,JAN8607,2.0,TOP,XL,SKY BLUE
JAN8607-TP-XXL,JAN8607,0.0,TOP,XXL,SKY BLUE
JAN8608-KR-L,JAN8608,9.0,KURTA,L,BEIGE
JAN8608-KR-M,JAN8608,9.0,KURTA,M,BEIGE
JAN8608-KR-S,JAN8608,5.0,KURTA,S,BEIGE
JAN8608-KR-XL,JAN8608,10.0,KURTA,XL,BEIGE
JAN8608-KR-XXL,JAN8608,4.0,KURTA,XXL,BEIGE
JAN8609-KR-NP-L,JAN8609,9.0,SET,L,YELLOW
JAN8609-KR-NP-M,JAN8609,9.0,SET,M,YELLOW
JAN8609-KR-NP-S,JAN8609,5.0,SET,S,YELLOW
JAN8609-KR-NP-XL,JAN8609,11.0,SET,XL,YELLOW
JAN8609-KR-NP-XXL,JAN8609,4.0,SET,XXL,YELLOW
JAN8610-KR-NP-L,JAN8610,10.0,SET,L,GREEN
JAN8610-KR-NP-M,JAN8610,9.0,SET,M,GREEN
JAN8610-KR-NP-S,JAN8610,4.0,SET,S,GREEN
JAN8610-KR-NP-XL,JAN8610,9.0,SET,XL,GREEN
JAN8610-KR-NP-XXL,JAN8610,8.0,SET,XXL,GREEN
JAN8611-KR-NP-L,JAN8611,12.0,SET,L,TURQUOISE GREEN
JAN8611-KR-NP-M,JAN8611,11.0,SET,M,TURQUOISE GREEN
JAN8611-KR-NP-S,JAN8611,6.0,SET,S,TURQUOISE GREEN
JAN8611-KR-NP-XL,JAN8611,16.0,SET,XL,TURQUOISE GREEN
JAN8611-KR-NP-XXL,JAN8611,2.0,SET,XXL,TURQUOISE GREEN
JAN8612-KR-NP-L,JAN8612,9.0,SET,L,YELLOW
JAN8612-KR-NP-M,JAN8612,2.0,SET,M,YELLOW
JAN8612-KR-NP-S,JAN8612,5.0,SET,S,YELLOW
JAN8612-KR-NP-XL,JAN8612,16.0,SET,XL,YELLOW
JAN8612-KR-NP-XXL,JAN8612,3.0,SET,XXL,YELLOW
JAN8613-TP-L,JAN8613,10.0,TOP,L,WHITE
JAN8613-TP-M,JAN8613,9.0,TOP,M,WHITE
JAN8613-TP-S,JAN8613,5.0,TOP,S,WHITE
JAN8613-TP-XL,JAN8613,10.0,TOP,XL,WHITE
JAN8613-TP-XXL,JAN8613,6.0,TOP,XXL,WHITE
JAN8614-TP-L,JAN8614,2.0,TOP,L,GREEN
JAN8614-TP-M,JAN8614,3.0,TOP,M,GREEN
JAN8614-TP-S,JAN8614,1.0,TOP,S,GREEN
JAN8614-TP-XL,JAN8614,5.0,TOP,XL,GREEN
JAN8614-TP-XXL,JAN8614,5.0,TOP,XXL,GREEN
JAN8615-TP-L,JAN8615,3.0,TOP,L,BLUE
JAN8615-TP-M,JAN8615,0.0,TOP,M,BLUE
JAN8615-TP-S,JAN8615,9.0,TOP,S,BLUE
JAN8615-TP-XL,JAN8615,2.0,TOP,XL,BLUE
JAN8615-TP-XXL,JAN8615,3.0,TOP,XXL,BLUE
JAN8616-TP-L,JAN8616,11.0,TOP,L,YELLOW
JAN8616-TP-M,JAN8616,9.0,TOP,M,YELLOW
JAN8616-TP-S,JAN8616,4.0,TOP,S,YELLOW
JAN8616-TP-XL,JAN8616,12.0,TOP,XL,YELLOW
JAN8616-TP-XXL,JAN8616,7.0,TOP,XXL,YELLOW
JAN8617-KR-L,JAN8617,8.0,KURTA,L,PEACH
JAN8617-KR-M,JAN8617,7.0,KURTA,M,PEACH
JAN8617-KR-S,JAN8617,3.0,KURTA,S,PEACH
JAN8617-KR-XL,JAN8617,5.0,KURTA,XL,PEACH
JAN8617-KR-XXL,JAN8617,5.0,KURTA,XXL,PEACH
JAN8618-DR-L,JAN8618,10.0,DRESS,L,BLUE
JAN8618-DR-M,JAN8618,8.0,DRESS,M,BLUE
JAN8618-DR-S,JAN8618,0.0,DRESS,S,BLUE
JAN8618-DR-XL,JAN8618,7.0,DRESS,XL,BLUE
JAN8618-DR-XXL,JAN8618,1.0,DRESS,XXL,BLUE
JAN8619-KR-L,JAN8619,2.0,KURTA,L,RED
JAN8619-KR-M,JAN8619,3.0,KURTA,M,RED
JAN8619-KR-S,JAN8619,0.0,KURTA,S,RED
JAN8619-KR-XL,JAN8619,5.0,KURTA,XL,RED
JAN8619-KR-XXL,JAN8619,0.0,KURTA,XXL,RED
JAN8620-KR-L,JAN8620,2.0,KURTA,L,SKY BLUE
JAN8620-KR-M,JAN8620,3.0,KURTA,M,SKY BLUE
JAN8620-KR-S,JAN8620,6.0,KURTA,S,SKY BLUE
JAN8620-KR-XL,JAN8620,3.0,KURTA,XL,SKY BLUE
JAN8620-KR-XXL,JAN8620,2.0,KURTA,XXL,SKY BLUE
JAN8621-DR-L,JAN8621,10.0,DRESS,L,BEIGE
JAN8621-DR-M,JAN8621,10.0,DRESS,M,BEIGE
JAN8621-DR-S,JAN8621,4.0,DRESS,S,BEIGE
JAN8621-DR-XL,JAN8621,12.0,DRESS,XL,BEIGE
JAN8621-DR-XXL,JAN8621,3.0,DRESS,XXL,BEIGE
JAN8622-KR-NP-L,JAN8622,1.0,SET,L,TURQUOISE GREEN
JAN8622-KR-NP-M,JAN8622,2.0,SET,M,TURQUOISE GREEN
JAN8622-KR-NP-S,JAN8622,1.0,SET,S,TURQUOISE GREEN
JAN8622-KR-NP-XL,JAN8622,0.0,SET,XL,TURQUOISE GREEN
JAN8622-KR-NP-XXL,JAN8622,0.0,SET,XXL,TURQUOISE GREEN
JAN8623-DR-L,JAN8623,4.0,DRESS,L,TEAL
JAN8623-DR-M,JAN8623,6.0,DRESS,M,TEAL
JAN8623-DR-S,JAN8623,1.0,DRESS,S,TEAL
JAN8623-DR-XL,JAN8623,5.0,DRESS,XL,TEAL
JAN8623-DR-XXL,JAN8623,1.0,DRESS,XXL,TEAL
JAN8624-DR-L,JAN8624,10.0,DRESS,L,WHITE
JAN8624-DR-M,JAN8624,6.0,DRESS,M,WHITE
JAN8624-DR-S,JAN8624,3.0,DRESS,S,WHITE
JAN8624-DR-XL,JAN8624,12.0,DRESS,XL,WHITE
JAN8624-DR-XXL,JAN8624,6.0,DRESS,XXL,WHITE
JAN8625-KR-L,JAN8625,4.0,KURTA,L,BLACK
JAN8625-KR-M,JAN8625,2.0,KURTA,M,BLACK
JAN8625-KR-S,JAN8625,4.0,KURTA,S,BLACK
JAN8625-KR-XL,JAN8625,2.0,KURTA,XL,BLACK
JAN8625-KR-XXL,JAN8625,0.0,KURTA,XXL,BLACK
JAN8631-KR-NP-L,JAN8631,17.0,SET,L,RUST
JAN8631-KR-NP-M,JAN8631,19.0,SET,M,RUST
JAN8631-KR-NP-S,JAN8631,16.0,SET,S,RUST
JAN8631-KR-NP-XL,JAN8631,22.0,SET,XL,RUST
JAN8631-KR-NP-XXL,JAN8631,19.0,SET,XXL,RUST
JAN8632-KR-NP-L,JAN8632,37.0,SET,L,TEAL BLUE
JAN8632-KR-NP-M,JAN8632,36.0,SET,M,TEAL BLUE
JAN8632-KR-NP-S,JAN8632,27.0,SET,S,TEAL BLUE
JAN8632-KR-NP-XL,JAN8632,37.0,SET,XL,TEAL BLUE
JAN8632-KR-NP-XXL,JAN8632,28.0,SET,XXL,TEAL BLUE
JAN8633-KR-NP-L,JAN8633,26.0,SET,L,MAROON
JAN8633-KR-NP-M,JAN8633,24.0,SET,M,MAROON
JAN8633-KR-NP-S,JAN8633,10.0,SET,S,MAROON
JAN8633-KR-NP-XL,JAN8633,26.0,SET,XL,MAROON
JAN8633-KR-NP-XXL,JAN8633,17.0,SET,XXL,MAROON
JAN8634-KR-NP-L,JAN8634,30.0,KURTA SET,L,TURQUOISE
JAN8634-KR-NP-M,JAN8634,30.0,KURTA SET,M,TURQUOISE
JAN8634-KR-NP-S,JAN8634,26.0,KURTA SET,S,TURQUOISE
JAN8634-KR-NP-XL,JAN8634,34.0,KURTA SET,XL,TURQUOISE
JAN8634-KR-NP-XXL,JAN8634,26.0,KURTA SET,XXL,TURQUOISE
JAN8635-KR-NP-L,JAN8635,26.0,SET,L,PINK
JAN8635-KR-NP-M,JAN8635,30.0,SET,M,PINK
JAN8635-KR-NP-S,JAN8635,19.0,SET,S,PINK
JAN8635-KR-NP-XL,JAN8635,31.0,SET,XL,PINK
JAN8635-KR-NP-XXL,JAN8635,20.0,SET,XXL,PINK
JAN8636-KR-NP-L,JAN8636,16.0,SET,L,GREY
JAN8636-KR-NP-M,JAN8636,15.0,SET,M,GREY
JAN8636-KR-NP-S,JAN8636,4.0,SET,S,GREY
JAN8636-KR-NP-XL,JAN8636,15.0,SET,XL,GREY
JAN8636-KR-NP-XXL,JAN8636,6.0,SET,XXL,GREY
JAN8637-KR-NP-L,JAN8637,7.0,SET,L,BURGUNDY
JAN8637-KR-NP-M,JAN8637,9.0,SET,M,BURGUNDY
JAN8637-KR-NP-S,JAN8637,3.0,SET,S,BURGUNDY
JAN8637-KR-NP-XL,JAN8637,11.0,SET,XL,BURGUNDY
JAN8637-KR-NP-XXL,JAN8637,3.0,SET,XXL,BURGUNDY
JAN8638-KR-NP-L,JAN8638,8.0,SET,L,GREEN
JAN8638-KR-NP-M,JAN8638,6.0,SET,M,GREEN
JAN8638-KR-NP-S,JAN8638,0.0,SET,S,GREEN
JAN8638-KR-NP-XL,JAN8638,9.0,SET,XL,GREEN
JAN8638-KR-NP-XXL,JAN8638,0.0,SET,XXL,GREEN
JAN8639-KR-NP-L,JAN8639,9.0,SET,L,TEAL
JAN8639-KR-NP-M,JAN8639,11.0,SET,M,TEAL
JAN8639-KR-NP-S,JAN8639,5.0,SET,S,TEAL
JAN8639-KR-NP-XL,JAN8639,11.0,SET,XL,TEAL
JAN8639-KR-NP-XXL,JAN8639,2.0,SET,XXL,TEAL
JAN8640-DR-L,JAN8640,0.0,DRESS,L,BROWN
JAN8640-DR-M,JAN8640,0.0,DRESS,M,BROWN
JAN8640-DR-S,JAN8640,0.0,DRESS,S,BROWN
JAN8640-DR-XL,JAN8640,3.0,DRESS,XL,BROWN
JAN8640-DR-XXL,JAN8640,0.0,DRESS,XXL,BROWN
JAN8641-DR-L,JAN8641,0.0,DRESS,L,MINT GREEN
JAN8641-DR-M,JAN8641,3.0,DRESS,M,MINT GREEN
JAN8641-DR-S,JAN8641,0.0,DRESS,S,MINT GREEN
JAN8641-DR-XL,JAN8641,4.0,DRESS,XL,MINT GREEN
JAN8641-DR-XXL,JAN8641,3.0,DRESS,XXL,MINT GREEN
JAN8642-TP-L,JAN8642,2.0,TOP,L,YELLOW
JAN8642-TP-M,JAN8642,3.0,TOP,M,YELLOW
JAN8642-TP-S,JAN8642,2.0,TOP,S,YELLOW
JAN8642-TP-XL,JAN8642,2.0,TOP,XL,YELLOW
JAN8642-TP-XXL,JAN8642,2.0,TOP,XXL,YELLOW
JAN8643-KR-L,JAN8643,12.0,KURTA,L,TEAL
JAN8643-KR-M,JAN8643,12.0,KURTA,M,TEAL
JAN8643-KR-S,JAN8643,6.0,KURTA,S,TEAL
JAN8643-KR-XL,JAN8643,10.0,KURTA,XL,TEAL
JAN8643-KR-XXL,JAN8643,5.0,KURTA,XXL,TEAL
JAN8644-TP-L,JAN8644,11.0,TOP,L,BLACK
JAN8644-TP-M,JAN8644,12.0,TOP,M,BLACK
JAN8644-TP-S,JAN8644,6.0,TOP,S,BLACK
JAN8644-TP-XL,JAN8644,12.0,TOP,XL,BLACK
JAN8644-TP-XXL,JAN8644,8.0,TOP,XXL,BLACK
JAN8645-DR-L,JAN8645,5.0,DRESS,L,WHITE
JAN8645-DR-M,JAN8645,4.0,DRESS,M,WHITE
JAN8645-DR-S,JAN8645,1.0,DRESS,S,WHITE
JAN8645-DR-XL,JAN8645,9.0,DRESS,XL,WHITE
JAN8645-DR-XXL,JAN8645,3.0,DRESS,XXL,WHITE
JAN8646-KR-NP-L,JAN8646,2.0,SET,L,OFF WHITE
JAN8646-KR-NP-M,JAN8646,2.0,SET,M,OFF WHITE
JAN8646-KR-NP-S,JAN8646,0.0,SET,S,OFF WHITE
JAN8646-KR-NP-XL,JAN8646,1.0,SET,XL,OFF WHITE
JAN8646-KR-NP-XXL,JAN8646,2.0,SET,XXL,OFF WHITE
JAN8652-KR-NP-L,JAN8652,10.0,SET,L,GREEN
JAN8652-KR-NP-M,JAN8652,7.0,SET,M,GREEN
JAN8652-KR-NP-S,JAN8652,5.0,SET,S,GREEN
JAN8652-KR-NP-XL,JAN8652,12.0,SET,XL,GREEN
JAN8652-KR-NP-XXL,JAN8652,10.0,SET,XXL,GREEN
JAN8653-TP-L,JAN8653,3.0,TOP,L,WHITE
JAN8653-TP-M,JAN8653,3.0,TOP,M,WHITE
JAN8653-TP-S,JAN8653,3.0,TOP,S,WHITE
JAN8653-TP-XL,JAN8653,0.0,TOP,XL,WHITE
JAN8653-TP-XXL,JAN8653,5.0,TOP,XXL,WHITE
JAN8654-KR-L,JAN8654,5.0,KURTA,L,MUSTARD
JAN8654-KR-M,JAN8654,3.0,KURTA,M,MUSTARD
JAN8654-KR-S,JAN8654,2.0,KURTA,S,MUSTARD
JAN8654-KR-XL,JAN8654,8.0,KURTA,XL,MUSTARD
JAN8654-KR-XXL,JAN8654,3.0,KURTA,XXL,MUSTARD
JAN8655-DR-L,JAN8655,8.0,DRESS,L,CREAM
JAN8655-DR-M,JAN8655,3.0,DRESS,M,CREAM
JAN8655-DR-S,JAN8655,0.0,DRESS,S,CREAM
JAN8655-DR-XL,JAN8655,7.0,DRESS,XL,CREAM
JAN8655-DR-XXL,JAN8655,3.0,DRESS,XXL,CREAM
JAN8656-KR-NP-L,JAN8656,6.0,SET,L,GREEN
JAN8656-KR-NP-M,JAN8656,3.0,SET,M,GREEN
JAN8656-KR-NP-S,JAN8656,9.0,SET,S,GREEN
JAN8656-KR-NP-XL,JAN8656,6.0,SET,XL,GREEN
JAN8656-KR-NP-XXL,JAN8656,7.0,SET,XXL,GREEN
JAN8657-TP-L,JAN8657,6.0,TOP,L,BROWN
JAN8657-TP-M,JAN8657,4.0,TOP,M,BROWN
JAN8657-TP-S,JAN8657,3.0,TOP,S,BROWN
JAN8657-TP-XL,JAN8657,3.0,TOP,XL,BROWN
JAN8657-TP-XXL,JAN8657,4.0,TOP,XXL,BROWN
JAN8658-KR-L,JAN8658,13.0,KURTA,L,RED
JAN8658-KR-M,JAN8658,13.0,KURTA,M,RED
JAN8658-KR-S,JAN8658,13.0,KURTA,S,RED
JAN8658-KR-XL,JAN8658,15.0,KURTA,XL,RED
JAN8658-KR-XXL,JAN8658,15.0,KURTA,XXL,RED
JAN8659-KR-NP-L,JAN8659,10.0,SET,L,GREEN
JAN8659-KR-NP-M,JAN8659,8.0,SET,M,GREEN
JAN8659-KR-NP-S,JAN8659,6.0,SET,S,GREEN
JAN8659-KR-NP-XL,JAN8659,10.0,SET,XL,GREEN
JAN8659-KR-NP-XXL,JAN8659,6.0,SET,XXL,GREEN
JAN8660-KR-NP-L,JAN8660,3.0,SET,L,WHITE
JAN8660-KR-NP-M,JAN8660,5.0,SET,M,WHITE
JAN8660-KR-NP-S,JAN8660,1.0,SET,S,WHITE
JAN8660-KR-NP-XL,JAN8660,6.0,SET,XL,WHITE
JAN8660-KR-NP-XXL,JAN8660,4.0,SET,XXL,WHITE
JAN8661-KR-NP-L,JAN8661,1.0,SET,L,RED
JAN8661-KR-NP-M,JAN8661,5.0,SET,M,RED
JAN8661-KR-NP-S,JAN8661,1.0,SET,S,RED
JAN8661-KR-NP-XL,JAN8661,4.0,SET,XL,RED
JAN8661-KR-NP-XXL,JAN8661,3.0,SET,XXL,RED
JAN8662-KR-NP-L,JAN8662,0.0,KURTA SET,L,AQUA GREEN
JAN8662-KR-NP-M,JAN8662,1.0,KURTA SET,M,AQUA GREEN
JAN8662-KR-NP-S,JAN8662,2.0,KURTA SET,S,AQUA GREEN
JAN8662-KR-NP-XL,JAN8662,0.0,KURTA SET,XL,AQUA GREEN
JAN8662-KR-NP-XXL,JAN8662,2.0,KURTA SET,XXL,AQUA GREEN
JAN8663-TP-L,JAN8663,9.0,TOP,L,WHITE
JAN8663-TP-M,JAN8663,7.0,TOP,M,WHITE
JAN8663-TP-S,JAN8663,8.0,TOP,S,WHITE
JAN8663-TP-XL,JAN8663,6.0,TOP,XL,WHITE
JAN8663-TP-XXL,JAN8663,13.0,TOP,XXL,WHITE
JAN8664-TP-L,JAN8664,3.0,TOP,L,SKY BLUE
JAN8664-TP-M,JAN8664,4.0,TOP,M,SKY BLUE
JAN8664-TP-S,JAN8664,4.0,TOP,S,SKY BLUE
JAN8664-TP-XL,JAN8664,5.0,TOP,XL,SKY BLUE
JAN8664-TP-XXL,JAN8664,5.0,TOP,XXL,SKY BLUE
JAN8665-TP-L,JAN8665,1.0,TOP,L,LIGHT YELLOW
JAN8665-TP-M,JAN8665,1.0,TOP,M,LIGHT YELLOW
JAN8665-TP-S,JAN8665,0.0,TOP,S,LIGHT YELLOW
JAN8665-TP-XL,JAN8665,2.0,TOP,XL,LIGHT YELLOW
JAN8665-TP-XXL,JAN8665,2.0,TOP,XXL,LIGHT YELLOW
JAN8666-TP-L,JAN8666,4.0,TOP,L,GREEN
JAN8666-TP-M,JAN8666,3.0,TOP,M,GREEN
JAN8666-TP-S,JAN8666,7.0,TOP,S,GREEN
JAN8666-TP-XL,JAN8666,5.0,TOP,XL,GREEN
JAN8666-TP-XXL,JAN8666,8.0,TOP,XXL,GREEN
JAN8667-DR-L,JAN8667,0.0,DRESS,L,WHITE
JAN8667-DR-M,JAN8667,0.0,DRESS,M,WHITE
JAN8667-DR-S,JAN8667,0.0,DRESS,S,WHITE
JAN8667-DR-XL,JAN8667,0.0,DRESS,XL,WHITE
JAN8667-DR-XXL,JAN8667,0.0,DRESS,XXL,WHITE
JAN8668-DR-L,JAN8668,0.0,DRESS,L,GREEN
JAN8668-DR-M,JAN8668,0.0,DRESS,M,GREEN
JAN8668-DR-S,JAN8668,0.0,DRESS,S,GREEN
JAN8668-DR-XL,JAN8668,0.0,DRESS,XL,GREEN
JAN8668-DR-XXL,JAN8668,0.0,DRESS,XXL,GREEN
JAN8669-DR-L,JAN8669,2.0,DRESS,L,LIGHT YELLOW
JAN8669-DR-M,JAN8669,1.0,DRESS,M,LIGHT YELLOW
JAN8669-DR-S,JAN8669,1.0,DRESS,S,LIGHT YELLOW
JAN8669-DR-XL,JAN8669,2.0,DRESS,XL,LIGHT YELLOW
JAN8669-DR-XXL,JAN8669,1.0,DRESS,XXL,LIGHT YELLOW
JAN8670-DR-L,JAN8670,4.0,DRESS,L,BLUE
JAN8670-DR-M,JAN8670,4.0,DRESS,M,BLUE
JAN8670-DR-S,JAN8670,4.0,DRESS,S,BLUE
JAN8670-DR-XL,JAN8670,6.0,DRESS,XL,BLUE
JAN8670-DR-XXL,JAN8670,3.0,DRESS,XXL,BLUE
JAN8676-KR-L,JAN8676,3.0,KURTA,L,MUSTARD
JAN8676-KR-M,JAN8676,1.0,KURTA,M,MUSTARD
JAN8676-KR-S,JAN8676,5.0,KURTA,S,MUSTARD
JAN8676-KR-XL,JAN8676,4.0,KURTA,XL,MUSTARD
JAN8676-KR-XXL,JAN8676,3.0,KURTA,XXL,MUSTARD
JAN8677-KR-L,JAN8677,17.0,KURTA,L,SEA GREEN
JAN8677-KR-M,JAN8677,17.0,KURTA,M,SEA GREEN
JAN8677-KR-S,JAN8677,21.0,KURTA,S,SEA GREEN
JAN8677-KR-XL,JAN8677,18.0,KURTA,XL,SEA GREEN
JAN8677-KR-XXL,JAN8677,16.0,KURTA,XXL,SEA GREEN
JAN8678-KR-L,JAN8678,4.0,KURTA,L,PINK
JAN8678-KR-M,JAN8678,4.0,KURTA,M,PINK
JAN8678-KR-S,JAN8678,5.0,KURTA,S,PINK
JAN8678-KR-XL,JAN8678,4.0,KURTA,XL,PINK
JAN8678-KR-XXL,JAN8678,4.0,KURTA,XXL,PINK
JAN8679-KR-L,JAN8679,4.0,KURTA,L,PINK
JAN8679-KR-M,JAN8679,4.0,KURTA,M,PINK
JAN8679-KR-S,JAN8679,0.0,KURTA,S,PINK
JAN8679-KR-XL,JAN8679,7.0,KURTA,XL,PINK
JAN8679-KR-XXL,JAN8679,9.0,KURTA,XXL,PINK
JAN8680-KR-L,JAN8680,5.0,KURTA,L,BLUE
JAN8680-KR-M,JAN8680,0.0,KURTA,M,BLUE
JAN8680-KR-S,JAN8680,0.0,KURTA,S,BLUE
JAN8680-KR-XL,JAN8680,2.0,KURTA,XL,BLUE
JAN8680-KR-XXL,JAN8680,1.0,KURTA,XXL,BLUE
JNE0722,JNE0722,56.0,SAREE,FREE,PURPLE
JNE0850,JNE0850,30.0,SAREE,FREE,RED
JNE09186-BLUE-SR-JP7104RMV,JNE09186,65.0,SAREE,FREE,TEAL
